,0
1735,27.892566664577128
1736,-28.119303382433003
1737,-166.50857636712408
1738,-46.50559217471416
1739,26.57284451324126
1740,-93.867313774048
1741,0.026187380487148935
1742,-21.977074066483482
1743,-22.98125692615353
1744,-118.08731319629948
1745,-24.86815019907122
1746,-68.8012587697641
1747,-50.33226174054555
1748,-98.87327903747986
1749,47.744428494317745
1750,-82.5528374157918
1751,-56.00776570969141
1752,17.630523937901426
1753,-73.65544309650456
1754,-59.994176107836005
1755,87.42246874521449
1756,-50.473533814731184
1757,-62.17834330035099
1758,-45.76554511433197
1759,8.35929546601572
1760,-32.853702975419694
1761,32.62484490747279
1762,-65.42004175855165
1763,0.0
1764,-0.10055693657212336
1765,32.59797402303046
1766,-71.09540459127739
1767,-65.59781776630777
1768,0.0
1769,-32.9140459123155
1770,39.222174380084596
1771,-65.5840744749933
1772,0.0
1773,-64.67269328049431
1774,0.0
1775,5.182883895308285
1776,-66.12957178399176
1777,4.503594128151889
1778,3.912010934141108
1779,-68.31972416533627
1780,3.258005794416382
1781,2.6698599003199304
1782,2.079193974432769
1783,2.3790570492676486
1784,2.3728536020110864
1785,-0.2975953253927818
1786,-2.3790570492676486
1787,-2.079193974432769
1788,0.20391773648948214
1789,-3.8430958924988565
1790,55.921275725876995
1791,-11.923849238318004
1792,66.42366524603295
1793,-15.601199338936311
1794,56.24179943562808
1795,64.98082551954312
1796,62.599517356046405
1797,62.84723289844247
1798,85.1437834896359
1799,0.0
1800,62.73887939923218
1801,62.91417000511051
1802,85.01120913739608
1803,62.832184219157014
1804,74.66034010230895
1805,73.21422680013387
1806,62.89945810725885
1807,0.0
1808,74.5435815502018
1809,73.29031735794717
1810,62.95071275525039
1811,74.45181231126365
1812,73.3484707300215
1813,73.13392083257048
1814,63.292453315601925
1815,0.0
1816,73.16118878924804
1817,63.614311410874556
1818,73.11511002065909
1819,72.72297202259969
1820,0.0
1821,63.29696922233754
1822,71.9756340208131
1823,-7.865861905094107
1824,71.5597390134993
1825,-6.797872912901681
1826,71.01121014947948
1827,-1.4826142014238524
1828,61.26189744328059
1829,-0.7298136197931626
1830,-1.1374428566178096
1831,64.40809768543971
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,66.5962705644431
1839,0.0
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,0.6941432976208972
1845,0.0
1846,66.626090484867
1847,-1.2186064909279537
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,-1.1307391754143008
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0
1883,-66.6365144161984
1884,0.0
1885,0.0
1886,0.0
1887,0.0
1888,0.0
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,-66.21164337342206
1904,0.0
1905,0.0
1906,-1.9960133858435352
1907,1.2809991090316923
1908,0.0
1909,0.0
1910,0.0
1911,-66.51968038313547
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,-66.52478913780845
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,-66.5288942177515
1924,0.0
1925,-2.963932847368393
1926,0.0
1927,2.3090327245663884
1928,-66.36504631484499
1929,-3.993428746079649
1930,0.0
1931,0.0
1932,-66.23897909942626
1933,0.0
1934,0.0
1935,-66.2506865174232
1936,0.0
1937,0.0
1938,-66.25991562013382
1939,0.0
1940,0.0
1941,0.0
1942,-66.2667879725549
1943,0.0
1944,0.0
1945,-66.27138004967534
1946,-2.7678035538951207
1947,0.0
1948,3.4129735165118786
1949,-66.46496193323705
1950,-1.7215816801150179
1951,2.374661819479229
1952,0.0
1953,0.8525742933065554
1954,0.0
1955,1.0506352372337584
1956,0.0
1957,1.2454883460084907
1958,-1.4271161964337864
1959,0.48786373816191997
1960,3.993428746079649
1961,67.77003060451392
1962,-4.37316725439274
1963,0.0
1964,71.68453915082284
1965,0.0
1966,65.6901146553165
1967,0.0
1968,70.48829118417146
1969,0.0
1970,0.0
1971,65.86135520332543
1972,0.0
1973,65.87127900331626
1974,0.0
1975,65.87681539356349
1976,0.0
1977,0.0
1978,71.64495684285596
1979,-5.767037984760748
1980,70.3207322222537
1981,0.0
1982,66.04064077104965
1983,0.0
1984,0.0
1985,64.95389646795928
1986,0.0
1987,0.0
1988,62.65891676511378
1989,2.1687964929238746
1990,-2.835008863434278
1991,0.0
1992,0.0
1993,66.54700938543682
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,66.54790285222052
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,67.38086865079715
2007,-1.8907683769803896
2008,0.0
2009,-1.1356307253232483
2010,0.0
2011,-1.2115521277190548
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.3787389776926868
2022,0.0
2023,1.1356307253232483
2024,-2.492228258032962
2025,-64.5392944691024
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,-66.44055020985155
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,-66.4489229173847
2036,0.0
2037,0.0
2038,-3.601141608533946
2039,2.835008863434278
2040,-66.23678663392123
2041,0.0
2042,-1.0830206429349214
2043,-65.96699733230635
2044,0.0
2045,0.0
2046,-69.90584090589589
2047,0.0
2048,0.0
2049,-66.1051156403122
2050,0.0
2051,0.0
2052,-66.12102329522229
2053,0.0
2054,0.0
2055,-66.13339113598613
2056,0.0
2057,0.0
2058,-66.14246448679721
2059,0.0
2060,0.0
2061,-69.66366003393509
2062,0.0
2063,3.739207046023315
2064,-68.97127743268334
2065,0.0
2066,1.0353459871675834
2067,0.0
2068,0.0
2069,1.039890314477295
2070,0.0
2071,0.0
2072,0.0
2073,-66.65089504247041
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,1.0424292326668194
2089,0.0
2090,0.0
2091,0.0
2092,1.10587523460417
2093,0.0
2094,0.0
2095,66.58389336729289
2096,0.0
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,66.58692581642902
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,66.58950070513683
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,66.59164455256187
2118,0.0
2119,2.374661819479229
2120,0.0
2121,0.0
2122,-1.7215816801150179
2123,-0.04204844574170845
2124,3.225227205759514
2125,0.0
2126,1.3663010535323632
2127,66.18710345175364
2128,-33.16224630453893
2129,0.0
2130,-66.35634988712411
2131,66.22402478220621
2132,-33.18314517271735
2133,-33.19218971951301
2134,-0.1447523662946537
2135,-3.4129735165118786
2136,-28.45705197156576
2137,-0.16843755056494086
2138,-37.15896175464219
2139,-60.750430710184375
2140,61.12753523364205
2141,-98.60381214693277
2142,-64.85321366007592
2143,-31.63047497009354
2144,-71.67974776531405
2145,0.8934064311032349
2146,0.9704515957298081
2147,-136.8287495567773
2148,-8.920987524713553
2149,-73.03867823571437
2150,11.356046791087948
2151,-40.78915036112013
2152,-42.93729292298518
2153,-41.972840494907615
2154,0.9616947569246767
2155,-117.87339762396769
2156,30.776467421549352
2157,-60.3953115756229
2158,1.7438587934665388
2159,-63.532324163291776
2160,1.559115468113248
2161,-64.69915327886362
2162,-19.84002694416122
2163,5.227983312170063
2164,-92.39244532437176
2165,26.317568126140976
2166,-0.36691509443483505
2167,-28.118802130409176
2168,-71.18149063717745
2169,21.8155251675609
2170,-36.28783750353399
2171,-10.777341707375617
2172,61.739826657852724
2173,-45.17204817086504
2174,-60.496199332836184
2175,75.76128451164941
2176,-82.8076800121752
2177,116.37867524035399
2178,-23.22627146447592
2179,-52.05922944376648
2180,71.37422748346569
2181,37.476809012426315
2182,-64.06384188323197
2183,3.416426482507262
2184,66.66666666666667
2185,33.333333333333336
2186,33.333333333333336
2187,0.0
2188,66.66666666666667
2189,33.333333333333336
2190,66.66666666666667
2191,0.0
2192,33.333333333333336
2193,0.0
2194,66.66666666666667
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,99.97628365657398
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,-0.41660158283699883
2206,0.0
2207,1.8486856383059802
2208,-1.2490247172157374
2209,0.0
2210,0.9936407262967369
2211,66.37426917641562
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,66.38270398976995
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,68.63632889767337
2222,0.0
2223,0.0
2224,0.0
2225,66.45660046967072
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,63.86775158972048
2231,1.4271161964337864
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,66.58971741678576
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,1.0487504488599106
2245,0.0
2246,66.4745167469988
2247,0.0
2248,0.0
2249,0.0
2250,-0.9307042901497198
2251,0.0
2252,66.59501351125054
2253,0.0
2254,0.0
2255,-0.9064099576256979
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,-0.9967995729146159
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.9967995729146159
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,66.65344702383393
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,-1.0003683093287918
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,-66.64987828741977
2328,-1.0845032191788562
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,-66.58971741678576
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,-33.27407407399079
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,-133.15988534655173
2348,0.0
2349,-33.790953067381224
2350,1.3146521128156508
2351,0.0
2352,-66.64474766628956
2353,-32.41179713588451
2354,0.0
2355,-67.05421117377124
2356,-31.81111209743056
2357,-34.435344963001555
2358,0.6688641676935466
2359,67.22825173517583
2360,-69.64990454293509
2361,-98.55686042451761
2362,-4.597710848570102
2363,-65.33441170146286
2364,0.9376345673345554
2365,-78.40698868444053
2366,0.366214632462795
2367,-31.24088480202604
2368,23.763609695940723
2369,-83.58020088101887
2370,-42.40636123436019
2371,0.6526270106684015
2372,-86.72677868495089
2373,16.578375104007986
2374,30.359290076061406
2375,13.185672039083585
2376,-91.27342659677164
2377,9.946959091776483
2378,-19.022317802370264
2379,5.959938522388342
2380,3.83554014921188
2381,1.2557659651939446
2382,-24.021444542898728
2383,22.765678577704783
2384,-24.58431542214849
2385,-58.72268649086294
2386,64.98688690452663
2387,-10.496103641783114
2388,15.99844590954973
2389,-14.530085237538515
2390,27.218654961381716
2391,-0.5824321132855914
2392,86.3683379267433
2393,0.0
2394,31.119436912722403
2395,-12.229584751194505
2396,43.26609732860879
2397,-0.10876839811733893
2398,-43.157328930491445
2399,117.50882585018729
2400,-43.26609732860879
2401,-19.1798572912924
2402,0.0
2403,-0.4276401267072553
2404,31.28830917400869
2405,-52.09050479312782
2406,-42.68066373935848
2407,-73.8834161035232
2408,41.744147116360374
2409,-32.162519452402805
2410,-55.52581272305328
2411,-33.202417182722385
2412,0.0
2413,-65.61076445796974
2414,6.4713633408644
2415,-66.29056579600767
2416,75.57784624323698
2417,-67.21480303870186
2418,3.1111910961811873
2419,2.423989650832444
2420,-0.3350955234235897
2421,-66.25025422924237
2422,-2.4698573109944277
2423,33.30502476998921
2424,66.63715508336523
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,-1.7704470636725016
2436,66.59750236006778
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,67.51965095552185
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,66.54254019464456
2449,0.0
2450,-2.6429975449718297
2451,0.0
2452,0.0
2453,63.013640966088744
2454,2.492228258032962
2455,0.0
2456,0.0
2457,66.28071820669099
2458,0.0
2459,0.0
2460,66.28393445439922
2461,0.0
2462,0.0
2463,66.28449471632946
2464,0.0
2465,0.0
2466,66.28262117239814
2467,0.0
2468,0.0
2469,0.0
2470,66.2784653195241
2471,0.0
2472,0.0
2473,70.29616248194989
2474,0.0
2475,0.0
2476,1.2193262340131148
2477,66.53090532871686
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,66.52622919691686
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,66.52082045328598
2489,0.0
2490,0.0
2491,2.4441199966406186
2492,0.0
2493,0.0
2494,66.58826682443919
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,66.58580749348863
2503,0.0
2504,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,66.58287661224225
2511,0.0
2512,0.0
2513,0.0
2514,1.0901036104079036
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,66.64875996447938
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,66.64752608378173
2546,1.064632016123923
2547,-66.65182216505154
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,-1.060335934854114
2567,0.0
2568,0.0
2569,0.0
2570,-1.1594226233397602
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,66.57545714000317
2576,0.0
2577,0.0
2578,0.0
2579,1.7215816801150179
2580,-0.4900901129966921
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,1.064632016123923
2586,0.0
2587,0.8944590456362533
2588,0.0
2589,2.4441199966406186
2590,-1.7215816801150179
2591,0.5504479588707294
2592,-66.26042163980752
2593,0.0
2594,0.0
2595,-66.2568475142443
2596,0.0
2597,0.0
2598,0.0
2599,-66.25087107333817
2600,0.0
2601,-3.739207046023315
2602,0.0
2603,-63.847643036296375
2604,0.0
2605,0.0
2606,-2.7678035538951207
2607,-66.53104238227576
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,-66.52898554414246
2614,0.0
2615,0.0
2616,0.0
2617,1.4271161964337864
2618,0.0
2619,-66.56561215298815
2620,-1.8486856383059802
2621,0.46287369127379446
2622,0.0
2623,-1.079946098360196
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,66.65344702383393
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,1.0711417422331948
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,-1.0711417422331948
2664,0.0
2665,0.0
2666,0.0
2667,-1.4271161964337864
2668,0.5950484081266676
2669,0.0
2670,64.14615863380675
2671,1.7215816801150179
2672,-3.4129735165118786
2673,2.862525557641149
2674,-4.37316725439274
2675,69.99248149795037
2676,-5.479370864652348
2677,63.98286631834924
2678,0.0
2679,72.30014819375477
2680,0.0
2681,71.1313302410242
2682,0.0
2683,65.47548774674432
2684,0.0
2685,65.45841564114134
2686,0.0
2687,65.43407091113227
2688,0.0
2689,72.2994409441507
2690,0.0
2691,65.6248505714526
2692,0.0
2693,67.08286087011194
2694,0.0
2695,0.0
2696,67.21730311716765
2697,0.0
2698,-2.905341474013312
2699,70.04574390125539
2700,-2.028602621377947
2701,1.0482764700480374
2702,-0.4064436273251223
2703,0.0
2704,1.1636284788330897
2705,0.46142163941998626
2706,2.028602621377947
2707,0.5681259024582868
2708,-62.64806111516954
2709,0.0
2710,0.0
2711,-69.73542408276667
2712,0.0
2713,0.0
2714,-66.14180294446992
2715,0.0
2716,0.0
2717,-66.1458140287041
2718,0.0
2719,0.0
2720,-66.14654907412975
2721,0.0
2722,0.0
2723,0.0
2724,-66.14416325634357
2725,0.0
2726,-70.51191052163523
2727,0.0
2728,0.0
2729,2.862525557641149
2730,-69.87038449780485
2731,0.0
2732,1.6643572379515823
2733,-2.517751397623395
2734,0.0
2735,-67.60890942871902
2736,0.0
2737,-1.058200856863086
2738,0.0
2739,0.0
2740,66.64875996447938
2741,0.0
2742,0.0
2743,0.0
2744,0.0
2745,0.0
2746,0.0
2747,0.0
2748,0.0
2749,-1.1594226233397602
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,66.57545714000317
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,-33.25696830828496
2763,101.2549548011909
2764,-36.11405929967013
2765,0.0
2766,0.0
2767,2.374661819479229
2768,62.231194088029795
2769,-62.815461240280854
2770,-4.944025021599549
2771,70.02345216686822
2772,-1.3095876001222233
2773,-32.66437638783408
2774,63.909261531492945
2775,-66.3045300546583
2776,71.97627697093267
2777,39.57915662641618
2778,-41.73584743576709
2779,71.55312140979326
2780,84.11818951805508
2781,-75.54282275422395
2782,-1.23351309788499
2783,87.2148860801533
2784,-75.90863328090052
2785,43.20363189186551
2786,44.66235057566953
2787,43.896964971391604
2788,63.05674943538383
2789,-8.833625059031647
2790,45.92591328490746
2791,-73.89986130377841
2792,92.57036173521178
2793,21.0935712609448
2794,71.85993781619248
2795,-1.078401649363651
2796,50.38546736707232
2797,-68.18667688505448
2798,174.67919964253167
2799,-63.921755374371855
2800,131.4922143500766
2801,-16.263710037959694
2802,134.89308561692764
2803,-60.49628573461341
2804,91.10254771764292
2805,0.0
2806,13.469096225661067
2807,60.96850909188613
2808,0.0
2809,87.87700179063857
2810,-44.20554312532232
2811,-13.563237108762394
2812,0.0
2813,12.0109608856725
2814,-86.76628801369712
2815,61.37898671163171
2816,-74.5980820230379
2817,-0.3779669935191521
2818,62.024805022038265
2819,-11.321102336833633
2820,-74.09094629574919
2821,-42.80138608122381
2822,-73.73222469867962
2823,-73.53402009053009
2824,-1.2440707062430316
2825,-48.094909813302664
2826,32.018238888203385
2827,-72.9812314284113
2828,0.0
2829,-70.57716785311914
2830,37.706818581622656
2831,-70.5574733991515
2832,0.0
2833,-65.76018883989103
2834,0.0
2835,-65.76717433635024
2836,-5.600691003495703
2837,0.0
2838,-65.8960039285514
2839,-0.8479854198217396
2840,-66.15612048536738
2841,0.0
2842,0.0
2843,-70.58404680674215
2844,0.0
2845,0.0
2846,-66.25534186887378
2847,0.0
2848,0.0
2849,-66.25255313330882
2850,0.0
2851,0.0
2852,-69.76312088047769
2853,4.774410995636202
2854,0.0
2855,-66.01279184727034
2856,0.0
2857,-66.00329388543335
2858,0.0
2859,0.0
2860,-71.16489224648461
2861,0.0
2862,0.0
2863,-66.12353612517813
2864,0.0
2865,0.0
2866,-66.1133411850237
2867,-4.503275312264776
2868,3.0569747997920635
2869,-66.31622033730575
2870,-3.6237877739267788
2871,2.1322017227539902
2872,-2.595942540452967
2873,-65.30798725655049
2874,-1.1942082663789932
2875,0.0
2876,-0.9540962008919962
2877,-0.7115300991607398
2878,-2.0791150420526114
2879,66.55413858899546
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,66.55013924660528
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,68.79257142485264
2894,0.0
2895,0.0
2896,0.0
2897,0.0
2898,-0.4900901129966921
2899,1.3501193551438937
2900,0.0
2901,0.0
2902,0.0
2903,66.65416119684267
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.9389670253803217
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.0
2938,0.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,-0.9389670253803217
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,-0.9114581292827495
2959,0.0
2960,0.0
2961,0.0
2962,65.61355229186674
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,66.49138938021603
2968,0.0
2969,0.0
2970,2.246925308111969
2971,0.0
2972,66.42759995803047
2973,-3.515240854251308
2974,3.0569747997920635
2975,0.0
2976,66.23848342449487
2977,-33.76642028377977
2978,0.0
2979,64.90958913320739
2980,5.3461392060178525
2981,26.21167205193184
2982,-26.588280543586507
2983,64.32255411143095
2984,7.353436667224855
2985,31.797349341681524
2986,63.02934296686308
2987,18.885617283175314
2988,31.326864102417318
2989,53.68555900510721
2990,-74.23261992687446
2991,87.49129641204216
2992,30.25427116981424
2993,14.37026479375921
2994,44.87034960437389
2995,16.277273927133017
2996,-0.6076860948006413
2997,110.5956668375974
2998,-0.5427556282196377
2999,-32.79473138218911
3000,46.84753827641437
3001,21.573640208742738
3002,69.77590274849987
3003,-22.430985501344363
3004,50.75539738870336
3005,52.51789271811293
3006,54.5707710951163
3007,9.887362312050504
3008,41.19345231780815
3009,14.629290549341317
3010,74.53559924999288
3011,119.20255397774469
3012,0.0
3013,59.54034791579659
3014,-29.86672890785324
3015,0.1950255142984266
3016,44.66695472775157
3017,58.98064976746298
3018,-29.760229105207497
3019,-44.77537014478585
3020,44.77537014478585
3021,15.546834214899027
3022,15.558212663520504
3023,-90.75927678662956
3024,16.02034484943952
3025,0.0
3026,-86.74412747922513
3027,0.0
3028,-46.44912675383519
3029,-112.39966262750372
3030,55.647249497336304
3031,-119.79553428889886
3032,-74.2802428162739
3033,-148.0823440623574
3034,-91.97644208113273
3035,-74.21501602102818
3036,-91.88646186678766
3037,-74.0526274677149
3038,-165.63787746823772
3039,-74.16123821604923
3040,-165.09401709981216
3041,-74.09244126466396
3042,-74.15291786718092
3043,-58.92569271998009
3044,-148.9741479640968
3045,-74.35374478979533
3046,-74.20518094649124
3047,-61.01752050107881
3048,-74.02178133599975
3049,-61.895378699695414
3050,-62.63086330042036
3051,-63.224358048797434
3052,-63.655455109546
3053,1.1135016151362958
3054,-57.43835400312326
3055,0.8480962284370008
3056,-58.766621986293785
3057,4.66354925181823
3058,-62.054518388621105
3059,1.4957312363384527
3060,2.8336754364609362
3061,0.9795455308800882
3062,0.09487132011531212
3063,-5.652061170647945
3064,66.88666652280186
3065,0.0
3066,0.0
3067,65.95042128282778
3068,0.0
3069,71.72417405384728
3070,0.0
3071,0.0
3072,65.73667340750109
3073,0.0
3074,65.77670898526371
3075,0.0
3076,0.0
3077,65.80878152837144
3078,4.431528469152113
3079,65.94263919897969
3080,0.0
3081,0.0
3082,69.7874951606289
3083,-4.620705943866099
3084,0.0
3085,69.31674984366462
3086,0.0
3087,0.0
3088,0.0
3089,66.3488492119375
3090,0.0
3091,0.0
3092,66.35796388031613
3093,0.0
3094,0.0
3095,0.0
3096,66.36504631484499
3097,0.0
3098,0.0
3099,2.374661819479229
3100,66.4396981066524
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,66.44727878839755
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,66.45352603505994
3111,0.0
3112,1.5605965532853836
3113,-2.595942540452967
3114,0.0
3115,0.0
3116,67.12442043448401
3117,-1.5134157064908986
3118,0.0
3119,-1.0424292326668194
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,-66.64987828741977
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.0
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,-66.65089504247041
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,1.0424292326668194
3222,0.0
3223,0.0
3224,0.0
3225,0.0
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,-1.0424292326668194
3248,0.0
3249,0.0
3250,0.0
3251,0.0
3252,0.0
3253,0.0
3254,0.0
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,-66.65182216505154
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,1.045491433238984
3293,0.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
